user_id,signup_date,acquisition_channel,device,segment,completed_course
3079,2025-10-01,organic,desktop,student,1
3080,2025-12-01,social_media,mobile,student,0
3081,2025-12-01,corporate,desktop,student,0
3082,2025-12-01,social_media,desktop,professional_upskill,0
3083,2025-09-01,organic,desktop,student,1
3084,2025-12-01,partner_referral,desktop,professional_upskill,1
3085,2025-10-01,corporate,desktop,professional_upskill,0
3086,2025-11-01,partner_referral,desktop,student,0
3087,2025-12-01,paid_ads,mobile,professional_upskill,1
3088,2025-11-01,organic,desktop,professional_upskill,0
3089,2025-12-01,partner_referral,tablet,professional_upskill,1
3090,2025-10-01,organic,desktop,student,0
3091,2025-09-01,paid_ads,mobile,student,0
3092,2025-10-01,social_media,mobile,student,0
3093,2025-09-01,paid_ads,mobile,career_changer,0
3094,2025-12-01,corporate,mobile,professional_upskill,1
3095,2025-12-01,organic,mobile,professional_upskill,1
3096,2025-09-01,partner_referral,desktop,professional_upskill,1
3097,2025-10-01,social_media,desktop,student,1
3098,2025-10-01,organic,desktop,student,1
3099,2025-09-01,organic,desktop,professional_upskill,1
3100,2025-12-01,paid_ads,desktop,student,0
3101,2025-09-01,organic,mobile,student,0
3102,2025-12-01,corporate,desktop,career_changer,0
3103,2025-09-01,social_media,desktop,student,0
3104,2025-12-01,paid_ads,desktop,career_changer,0
3105,2025-09-01,organic,tablet,student,1
3106,2025-11-01,paid_ads,desktop,career_changer,0
3107,2025-12-01,corporate,desktop,professional_upskill,0
3108,2025-10-01,organic,desktop,student,1
3109,2025-09-01,partner_referral,tablet,professional_upskill,1
3110,2025-10-01,partner_referral,tablet,career_changer,0
3111,2025-09-01,partner_referral,mobile,professional_upskill,1
3112,2025-10-01,organic,mobile,student,1
3113,2025-10-01,corporate,desktop,career_changer,0
3114,2025-09-01,organic,tablet,career_changer,0
3115,2025-09-01,organic,desktop,professional_upskill,0
3116,2025-10-01,social_media,desktop,career_changer,0
3117,2025-10-01,corporate,desktop,career_changer,0
3118,2025-10-01,organic,desktop,professional_upskill,0
3119,2025-12-01,organic,mobile,career_changer,1
3120,2025-12-01,organic,desktop,student,0
3121,2025-11-01,organic,tablet,career_changer,0
3122,2025-12-01,organic,desktop,career_changer,0
3123,2025-12-01,organic,desktop,career_changer,0
3124,2025-09-01,paid_ads,desktop,career_changer,0
3125,2025-11-01,corporate,mobile,professional_upskill,1
3126,2025-11-01,partner_referral,mobile,professional_upskill,1
3127,2025-12-01,partner_referral,desktop,student,1
3128,2025-09-01,organic,desktop,student,0
3129,2025-09-01,social_media,desktop,professional_upskill,0
3130,2025-11-01,corporate,mobile,professional_upskill,0
3131,2025-09-01,corporate,tablet,professional_upskill,0
3132,2025-10-01,corporate,desktop,student,0
3133,2025-12-01,social_media,mobile,professional_upskill,0
3134,2025-10-01,paid_ads,desktop,professional_upskill,0
3135,2025-11-01,organic,desktop,student,1
3136,2025-11-01,partner_referral,tablet,career_changer,0
3137,2025-09-01,corporate,desktop,career_changer,0
3138,2025-09-01,corporate,desktop,career_changer,1
3139,2025-11-01,paid_ads,desktop,professional_upskill,0
3140,2025-11-01,organic,desktop,professional_upskill,0
3141,2025-10-01,paid_ads,mobile,professional_upskill,0
3142,2025-10-01,social_media,desktop,professional_upskill,0
3143,2025-09-01,partner_referral,mobile,career_changer,0
3144,2025-10-01,paid_ads,desktop,career_changer,1
3145,2025-09-01,organic,desktop,professional_upskill,1
3146,2025-09-01,paid_ads,desktop,career_changer,0
3147,2025-12-01,social_media,desktop,student,0
3148,2025-09-01,partner_referral,tablet,career_changer,0
3149,2025-10-01,corporate,mobile,student,1
3150,2025-11-01,paid_ads,desktop,professional_upskill,0
3151,2025-11-01,partner_referral,mobile,student,1
3152,2025-10-01,organic,mobile,student,1
3153,2025-11-01,corporate,desktop,professional_upskill,0
3154,2025-09-01,paid_ads,mobile,professional_upskill,0
3155,2025-11-01,paid_ads,desktop,professional_upskill,0
3156,2025-10-01,partner_referral,desktop,career_changer,0
3157,2025-11-01,social_media,desktop,professional_upskill,0
3158,2025-09-01,organic,desktop,professional_upskill,0
3159,2025-09-01,corporate,desktop,career_changer,0
3160,2025-10-01,organic,desktop,professional_upskill,0
3161,2025-10-01,paid_ads,desktop,student,0
3162,2025-10-01,organic,mobile,professional_upskill,1
3163,2025-12-01,paid_ads,tablet,career_changer,0
3164,2025-12-01,paid_ads,mobile,career_changer,0
3165,2025-09-01,organic,desktop,student,1
3166,2025-12-01,paid_ads,desktop,career_changer,0
3167,2025-12-01,social_media,desktop,career_changer,0
3168,2025-11-01,organic,desktop,professional_upskill,0
3169,2025-12-01,corporate,desktop,professional_upskill,1
3170,2025-11-01,paid_ads,desktop,professional_upskill,1
3171,2025-10-01,partner_referral,mobile,student,1
3172,2025-11-01,organic,mobile,professional_upskill,0
3173,2025-11-01,organic,desktop,career_changer,0
3174,2025-10-01,organic,desktop,professional_upskill,1
3175,2025-10-01,organic,mobile,student,1
3176,2025-09-01,organic,desktop,career_changer,1
3177,2025-09-01,partner_referral,desktop,professional_upskill,0
3178,2025-09-01,social_media,desktop,professional_upskill,0
3179,2025-09-01,corporate,desktop,professional_upskill,1
3180,2025-11-01,partner_referral,desktop,professional_upskill,0
3181,2025-11-01,organic,mobile,student,1
3182,2025-09-01,organic,mobile,professional_upskill,0
3183,2025-12-01,paid_ads,desktop,career_changer,0
3184,2025-09-01,organic,desktop,student,0
3185,2025-12-01,paid_ads,mobile,student,0
3186,2025-10-01,paid_ads,desktop,student,0
3187,2025-11-01,paid_ads,desktop,professional_upskill,0
3188,2025-11-01,paid_ads,desktop,student,1
3189,2025-12-01,corporate,desktop,career_changer,0
3190,2025-09-01,corporate,mobile,career_changer,0
3191,2025-11-01,paid_ads,mobile,career_changer,0
3192,2025-12-01,social_media,desktop,professional_upskill,1
3193,2025-10-01,social_media,desktop,professional_upskill,0
3194,2025-10-01,paid_ads,desktop,career_changer,1
3195,2025-11-01,paid_ads,desktop,career_changer,0
3196,2025-09-01,paid_ads,tablet,career_changer,0
3197,2025-12-01,social_media,mobile,professional_upskill,0
3198,2025-11-01,social_media,desktop,student,1
3199,2025-10-01,organic,mobile,student,0
3200,2025-09-01,paid_ads,mobile,professional_upskill,1
3201,2025-12-01,partner_referral,mobile,career_changer,0
3202,2025-11-01,paid_ads,desktop,professional_upskill,1
3203,2025-12-01,organic,desktop,student,1
3204,2025-09-01,social_media,mobile,professional_upskill,1
3205,2025-09-01,partner_referral,desktop,student,0
3206,2025-10-01,corporate,tablet,career_changer,0
3207,2025-09-01,social_media,mobile,student,0
3208,2025-11-01,corporate,tablet,professional_upskill,1
3209,2025-12-01,paid_ads,desktop,professional_upskill,1
3210,2025-09-01,partner_referral,mobile,career_changer,0
3211,2025-09-01,organic,desktop,professional_upskill,0
3212,2025-11-01,partner_referral,tablet,professional_upskill,1
3213,2025-12-01,organic,desktop,professional_upskill,1
3214,2025-12-01,partner_referral,desktop,professional_upskill,0
3215,2025-10-01,organic,mobile,student,1
3216,2025-10-01,organic,desktop,professional_upskill,1
3217,2025-12-01,organic,desktop,career_changer,0
3218,2025-11-01,organic,tablet,student,0
3219,2025-11-01,corporate,desktop,student,1
3220,2025-10-01,corporate,desktop,professional_upskill,1
3221,2025-09-01,paid_ads,desktop,professional_upskill,1
3222,2025-11-01,organic,mobile,professional_upskill,1
3223,2025-09-01,organic,mobile,professional_upskill,0
3224,2025-11-01,organic,desktop,professional_upskill,1
3225,2025-12-01,organic,desktop,student,0
3226,2025-10-01,social_media,desktop,student,0
3227,2025-09-01,organic,desktop,student,1
3228,2025-09-01,paid_ads,desktop,student,1
3229,2025-12-01,organic,desktop,student,1
3230,2025-11-01,organic,desktop,career_changer,0
3231,2025-09-01,paid_ads,desktop,professional_upskill,0
3232,2025-11-01,partner_referral,mobile,professional_upskill,0
3233,2025-12-01,organic,desktop,career_changer,0
3234,2025-10-01,organic,desktop,professional_upskill,1
3235,2025-09-01,paid_ads,desktop,career_changer,0
3236,2025-11-01,organic,desktop,professional_upskill,1
3237,2025-09-01,organic,mobile,career_changer,0
3238,2025-11-01,social_media,mobile,student,0
3239,2025-11-01,partner_referral,desktop,professional_upskill,1
3240,2025-11-01,partner_referral,desktop,career_changer,0
3241,2025-12-01,paid_ads,desktop,career_changer,0
3242,2025-10-01,paid_ads,desktop,student,1
3243,2025-09-01,paid_ads,mobile,professional_upskill,1
3244,2025-10-01,partner_referral,desktop,professional_upskill,0
3245,2025-11-01,corporate,desktop,student,1
3246,2025-11-01,organic,desktop,professional_upskill,1
3247,2025-10-01,paid_ads,desktop,student,1
3248,2025-10-01,paid_ads,mobile,career_changer,0
3249,2025-09-01,social_media,mobile,student,0
3250,2025-11-01,partner_referral,mobile,professional_upskill,0
3251,2025-10-01,paid_ads,desktop,student,1
3252,2025-12-01,organic,desktop,career_changer,1
3253,2025-11-01,partner_referral,desktop,student,1
3254,2025-11-01,organic,mobile,student,0
3255,2025-09-01,paid_ads,desktop,professional_upskill,0
3256,2025-12-01,organic,desktop,student,0
3257,2025-09-01,partner_referral,mobile,student,0
3258,2025-12-01,organic,mobile,student,0
3259,2025-09-01,paid_ads,mobile,career_changer,1
3260,2025-12-01,social_media,desktop,professional_upskill,0
3261,2025-12-01,organic,mobile,student,0
3262,2025-12-01,paid_ads,desktop,student,0
3263,2025-10-01,paid_ads,mobile,career_changer,0
3264,2025-11-01,organic,mobile,student,1
3265,2025-12-01,corporate,desktop,professional_upskill,1
3266,2025-10-01,organic,mobile,professional_upskill,0
3267,2025-10-01,paid_ads,mobile,career_changer,0
3268,2025-09-01,partner_referral,desktop,student,0
3269,2025-11-01,partner_referral,desktop,professional_upskill,0
3270,2025-11-01,partner_referral,desktop,professional_upskill,1
3271,2025-09-01,organic,tablet,career_changer,0
3272,2025-11-01,organic,mobile,professional_upskill,1
3273,2025-09-01,corporate,desktop,professional_upskill,1
3274,2025-10-01,paid_ads,desktop,career_changer,1
3275,2025-10-01,corporate,desktop,student,0
3276,2025-12-01,corporate,desktop,professional_upskill,1
3277,2025-09-01,corporate,desktop,student,1
3278,2025-10-01,paid_ads,desktop,professional_upskill,0
3279,2025-10-01,paid_ads,desktop,professional_upskill,1
3280,2025-09-01,corporate,desktop,professional_upskill,0
3281,2025-10-01,paid_ads,mobile,career_changer,0
3282,2025-11-01,organic,mobile,student,1
3283,2025-10-01,social_media,mobile,student,0
3284,2025-09-01,social_media,mobile,professional_upskill,1
3285,2025-11-01,paid_ads,desktop,professional_upskill,0
3286,2025-11-01,organic,desktop,professional_upskill,0
3287,2025-10-01,paid_ads,desktop,student,1
3288,2025-12-01,corporate,mobile,professional_upskill,0
3289,2025-11-01,social_media,mobile,professional_upskill,1
3290,2025-09-01,organic,mobile,career_changer,1
3291,2025-12-01,organic,mobile,career_changer,0
3292,2025-12-01,social_media,mobile,professional_upskill,0
3293,2025-11-01,paid_ads,desktop,professional_upskill,1
3294,2025-10-01,paid_ads,desktop,professional_upskill,0
3295,2025-12-01,social_media,desktop,student,0
3296,2025-10-01,organic,desktop,career_changer,0
3297,2025-11-01,partner_referral,mobile,professional_upskill,1
3298,2025-09-01,organic,desktop,professional_upskill,1
3299,2025-12-01,paid_ads,desktop,professional_upskill,1
3300,2025-09-01,corporate,desktop,professional_upskill,1
3301,2025-10-01,paid_ads,desktop,career_changer,0
3302,2025-10-01,social_media,desktop,professional_upskill,0
3303,2025-09-01,partner_referral,desktop,career_changer,0
3304,2025-11-01,paid_ads,desktop,career_changer,0
3305,2025-11-01,organic,mobile,student,1
3306,2025-12-01,paid_ads,desktop,professional_upskill,1
3307,2025-12-01,paid_ads,desktop,professional_upskill,1
3308,2025-11-01,organic,mobile,student,0
3309,2025-11-01,paid_ads,mobile,student,1
3310,2025-09-01,paid_ads,mobile,professional_upskill,0
3311,2025-10-01,corporate,desktop,career_changer,0
3312,2025-10-01,partner_referral,desktop,professional_upskill,0
3313,2025-12-01,corporate,desktop,student,0
3314,2025-11-01,organic,desktop,student,1
3315,2025-09-01,organic,mobile,career_changer,1
3316,2025-12-01,partner_referral,mobile,student,1
3317,2025-09-01,paid_ads,desktop,student,0
3318,2025-11-01,organic,desktop,student,0
3319,2025-11-01,corporate,desktop,student,1
3320,2025-11-01,corporate,mobile,student,1
3321,2025-10-01,paid_ads,mobile,professional_upskill,1
3322,2025-11-01,organic,mobile,student,0
3323,2025-12-01,corporate,mobile,career_changer,0
3324,2025-10-01,partner_referral,desktop,professional_upskill,1
3325,2025-09-01,corporate,desktop,professional_upskill,1
3326,2025-12-01,corporate,desktop,career_changer,0
3327,2025-12-01,corporate,desktop,professional_upskill,0
3328,2025-09-01,paid_ads,mobile,professional_upskill,0
3329,2025-10-01,organic,desktop,professional_upskill,1
3330,2025-12-01,partner_referral,mobile,career_changer,0
3331,2025-12-01,partner_referral,desktop,professional_upskill,1
3332,2025-12-01,corporate,desktop,career_changer,1
3333,2025-10-01,organic,desktop,student,1
3334,2025-10-01,organic,desktop,professional_upskill,0
3335,2025-10-01,social_media,mobile,career_changer,0
3336,2025-12-01,corporate,desktop,professional_upskill,1
3337,2025-11-01,social_media,mobile,student,0
3338,2025-09-01,corporate,mobile,career_changer,0
3339,2025-11-01,partner_referral,desktop,professional_upskill,1
3340,2025-10-01,partner_referral,mobile,student,1
3341,2025-12-01,social_media,desktop,professional_upskill,0
3342,2025-12-01,partner_referral,mobile,professional_upskill,1
3343,2025-11-01,partner_referral,mobile,professional_upskill,1
3344,2025-11-01,organic,tablet,career_changer,0
3345,2025-09-01,paid_ads,desktop,career_changer,0
3346,2025-12-01,corporate,desktop,professional_upskill,1
3347,2025-11-01,organic,desktop,professional_upskill,1
3348,2025-09-01,organic,desktop,career_changer,1
3349,2025-10-01,paid_ads,mobile,professional_upskill,0
3350,2025-11-01,organic,mobile,professional_upskill,1
3351,2025-10-01,organic,desktop,professional_upskill,0
3352,2025-09-01,paid_ads,desktop,student,0
3353,2025-10-01,social_media,desktop,student,0
3354,2025-12-01,paid_ads,desktop,career_changer,0
3355,2025-12-01,organic,desktop,career_changer,0
3356,2025-10-01,organic,desktop,professional_upskill,0
3357,2025-12-01,partner_referral,mobile,student,0
3358,2025-09-01,paid_ads,desktop,professional_upskill,1
3359,2025-12-01,corporate,desktop,student,0
3360,2025-10-01,partner_referral,mobile,career_changer,0
3361,2025-10-01,corporate,desktop,student,1
3362,2025-10-01,organic,desktop,career_changer,0
3363,2025-11-01,partner_referral,mobile,student,0
3364,2025-10-01,organic,mobile,student,1
3365,2025-09-01,social_media,desktop,professional_upskill,0
3366,2025-12-01,partner_referral,desktop,student,0
3367,2025-12-01,paid_ads,mobile,student,0
3368,2025-11-01,organic,mobile,professional_upskill,1
3369,2025-11-01,organic,desktop,student,0
3370,2025-09-01,partner_referral,desktop,career_changer,0
3371,2025-10-01,organic,desktop,student,0
3372,2025-11-01,partner_referral,desktop,student,0
3373,2025-12-01,organic,desktop,professional_upskill,1
3374,2025-11-01,partner_referral,desktop,student,1
3375,2025-11-01,corporate,desktop,professional_upskill,1
3376,2025-10-01,corporate,mobile,professional_upskill,1
3377,2025-11-01,corporate,desktop,student,0
3378,2025-09-01,organic,mobile,professional_upskill,1
3379,2025-12-01,organic,mobile,student,0
3380,2025-10-01,partner_referral,desktop,student,1
3381,2025-12-01,paid_ads,mobile,student,0
3382,2025-09-01,paid_ads,mobile,career_changer,0
3383,2025-09-01,organic,desktop,career_changer,0
3384,2025-11-01,organic,desktop,student,1
3385,2025-11-01,organic,desktop,professional_upskill,0
3386,2025-11-01,social_media,mobile,professional_upskill,0
3387,2025-12-01,organic,mobile,career_changer,0
3388,2025-09-01,partner_referral,desktop,professional_upskill,0
3389,2025-10-01,organic,mobile,professional_upskill,1
3390,2025-11-01,partner_referral,desktop,student,1
3391,2025-12-01,paid_ads,desktop,student,0
3392,2025-11-01,social_media,mobile,career_changer,0
3393,2025-09-01,social_media,desktop,career_changer,1
3394,2025-10-01,paid_ads,mobile,career_changer,0
3395,2025-09-01,social_media,mobile,student,0
3396,2025-12-01,social_media,desktop,professional_upskill,0
3397,2025-11-01,corporate,desktop,career_changer,1
3398,2025-09-01,corporate,mobile,career_changer,0
3399,2025-12-01,organic,mobile,student,1
3400,2025-11-01,partner_referral,desktop,career_changer,0
3401,2025-10-01,organic,desktop,career_changer,0
3402,2025-09-01,organic,desktop,career_changer,1
3403,2025-11-01,social_media,mobile,professional_upskill,0
3404,2025-11-01,paid_ads,mobile,career_changer,1
3405,2025-11-01,corporate,desktop,student,0
3406,2025-11-01,corporate,mobile,career_changer,0
3407,2025-09-01,social_media,desktop,professional_upskill,1
3408,2025-11-01,social_media,mobile,professional_upskill,1
3409,2025-12-01,organic,desktop,career_changer,0
3410,2025-09-01,organic,desktop,student,0
3411,2025-11-01,paid_ads,desktop,career_changer,1
3412,2025-09-01,organic,desktop,career_changer,0
3413,2025-12-01,organic,mobile,professional_upskill,1
3414,2025-12-01,paid_ads,desktop,career_changer,0
3415,2025-09-01,corporate,desktop,professional_upskill,1
3416,2025-11-01,partner_referral,desktop,career_changer,0
3417,2025-11-01,paid_ads,desktop,career_changer,0
3418,2025-12-01,partner_referral,mobile,professional_upskill,0
3419,2025-11-01,organic,mobile,career_changer,0
3420,2025-12-01,organic,desktop,professional_upskill,0
3421,2025-11-01,corporate,desktop,career_changer,0
3422,2025-12-01,partner_referral,desktop,student,1
3423,2025-10-01,corporate,mobile,professional_upskill,1
3424,2025-11-01,organic,mobile,student,1
3425,2025-11-01,corporate,mobile,student,0
3426,2025-11-01,partner_referral,mobile,career_changer,0
3427,2025-09-01,partner_referral,mobile,professional_upskill,1
3428,2025-11-01,partner_referral,mobile,career_changer,1
3429,2025-09-01,social_media,desktop,student,0
3430,2025-09-01,partner_referral,desktop,career_changer,0
3431,2025-12-01,partner_referral,desktop,career_changer,0
3432,2025-09-01,social_media,desktop,professional_upskill,0
3433,2025-09-01,corporate,mobile,career_changer,0
3434,2025-10-01,paid_ads,desktop,professional_upskill,0
3435,2025-11-01,corporate,desktop,student,1
3436,2025-09-01,paid_ads,desktop,professional_upskill,0
3437,2025-11-01,organic,desktop,professional_upskill,0
3438,2025-09-01,partner_referral,desktop,professional_upskill,0
3439,2025-12-01,social_media,mobile,student,1
3440,2025-10-01,social_media,mobile,career_changer,0
3441,2025-09-01,paid_ads,mobile,professional_upskill,0
3442,2025-11-01,paid_ads,desktop,student,0
3443,2025-12-01,organic,desktop,career_changer,0
3444,2025-11-01,social_media,desktop,professional_upskill,1
3445,2025-12-01,social_media,mobile,career_changer,1
3446,2025-10-01,partner_referral,desktop,professional_upskill,0
3447,2025-12-01,corporate,desktop,student,0
3448,2025-11-01,corporate,mobile,professional_upskill,1
3449,2025-11-01,partner_referral,desktop,career_changer,0
3450,2025-09-01,organic,desktop,career_changer,1
3451,2025-12-01,paid_ads,desktop,professional_upskill,1
3452,2025-11-01,partner_referral,desktop,student,0
3453,2025-09-01,partner_referral,desktop,professional_upskill,1
3454,2025-10-01,paid_ads,desktop,professional_upskill,0
3455,2025-11-01,social_media,mobile,student,1
3456,2025-09-01,organic,mobile,professional_upskill,1
3457,2025-11-01,paid_ads,desktop,career_changer,0
3458,2025-12-01,partner_referral,mobile,professional_upskill,0
3459,2025-09-01,partner_referral,desktop,career_changer,0
3460,2025-12-01,partner_referral,desktop,professional_upskill,0
3461,2025-10-01,organic,desktop,career_changer,0
3462,2025-12-01,organic,mobile,student,0
3463,2025-09-01,partner_referral,desktop,career_changer,1
3464,2025-11-01,partner_referral,desktop,student,1
3465,2025-09-01,organic,mobile,career_changer,0
3466,2025-12-01,corporate,desktop,student,0
3467,2025-12-01,paid_ads,mobile,student,1
3468,2025-11-01,partner_referral,mobile,student,0
3469,2025-10-01,corporate,desktop,career_changer,0
3470,2025-09-01,organic,desktop,career_changer,0
3471,2025-11-01,organic,mobile,career_changer,0
3472,2025-11-01,corporate,desktop,student,1
3473,2025-11-01,partner_referral,desktop,professional_upskill,1
3474,2025-09-01,partner_referral,desktop,professional_upskill,1
3475,2025-09-01,corporate,desktop,career_changer,1
3476,2025-09-01,corporate,desktop,professional_upskill,1
3477,2025-10-01,social_media,desktop,career_changer,0
3478,2025-11-01,paid_ads,mobile,professional_upskill,1
3479,2025-12-01,paid_ads,mobile,student,0
3480,2025-12-01,paid_ads,desktop,student,0
3481,2025-11-01,organic,mobile,professional_upskill,1
3482,2025-12-01,partner_referral,mobile,professional_upskill,0
3483,2025-10-01,organic,desktop,student,0
3484,2025-10-01,social_media,desktop,career_changer,0
3485,2025-09-01,partner_referral,desktop,professional_upskill,0
3486,2025-09-01,partner_referral,mobile,professional_upskill,1
3487,2025-09-01,paid_ads,desktop,professional_upskill,0
3488,2025-09-01,organic,tablet,student,0
3489,2025-09-01,organic,desktop,career_changer,0
3490,2025-12-01,paid_ads,desktop,student,0
3491,2025-12-01,organic,desktop,career_changer,1
3492,2025-09-01,partner_referral,desktop,student,0
3493,2025-10-01,social_media,mobile,professional_upskill,1
3494,2025-12-01,social_media,tablet,career_changer,0
3495,2025-10-01,partner_referral,desktop,professional_upskill,1
3496,2025-10-01,organic,tablet,student,0
3497,2025-11-01,social_media,mobile,student,0
3498,2025-11-01,social_media,desktop,student,0
3499,2025-09-01,organic,mobile,career_changer,0
3500,2025-10-01,corporate,desktop,professional_upskill,1
3501,2025-12-01,organic,desktop,career_changer,0
3502,2025-11-01,corporate,desktop,student,0
3503,2025-11-01,social_media,mobile,student,1
3504,2025-10-01,organic,desktop,student,1
3505,2025-11-01,social_media,mobile,professional_upskill,1
3506,2025-11-01,partner_referral,mobile,career_changer,0
3507,2025-12-01,social_media,desktop,professional_upskill,0
3508,2025-10-01,paid_ads,desktop,professional_upskill,0
3509,2025-11-01,corporate,desktop,student,1
3510,2025-10-01,organic,desktop,student,1
3511,2025-11-01,paid_ads,desktop,professional_upskill,0
3512,2025-12-01,organic,desktop,professional_upskill,0
3513,2025-10-01,social_media,desktop,career_changer,0
3514,2025-11-01,corporate,desktop,student,1
3515,2025-12-01,social_media,desktop,student,0
3516,2025-11-01,social_media,desktop,student,0
3517,2025-10-01,organic,mobile,student,1
3518,2025-11-01,paid_ads,tablet,student,1
3519,2025-10-01,organic,desktop,career_changer,1
3520,2025-10-01,organic,desktop,student,0
3521,2025-11-01,organic,desktop,student,0
3522,2025-12-01,paid_ads,desktop,professional_upskill,0
3523,2025-09-01,organic,desktop,career_changer,0
3524,2025-12-01,organic,desktop,professional_upskill,1
3525,2025-12-01,organic,mobile,student,0
3526,2025-11-01,organic,desktop,professional_upskill,0
3527,2025-12-01,social_media,mobile,student,1
3528,2025-12-01,corporate,desktop,career_changer,0
3529,2025-09-01,social_media,desktop,student,0
3530,2025-12-01,paid_ads,desktop,student,0
3531,2025-09-01,organic,desktop,professional_upskill,1
3532,2025-11-01,corporate,desktop,career_changer,1
3533,2025-09-01,paid_ads,desktop,professional_upskill,1
3534,2025-10-01,organic,desktop,student,1
3535,2025-10-01,organic,desktop,student,0
3536,2025-09-01,organic,mobile,career_changer,1
3537,2025-10-01,organic,mobile,professional_upskill,1
3538,2025-11-01,paid_ads,desktop,career_changer,0
3539,2025-10-01,partner_referral,desktop,professional_upskill,0
3540,2025-09-01,organic,desktop,student,1
3541,2025-11-01,organic,mobile,professional_upskill,0
3542,2025-10-01,corporate,desktop,student,0
3543,2025-11-01,organic,desktop,student,0
3544,2025-09-01,paid_ads,desktop,career_changer,0
3545,2025-10-01,social_media,desktop,career_changer,1
3546,2025-11-01,organic,desktop,student,1
3547,2025-11-01,organic,mobile,student,1
3548,2025-10-01,paid_ads,mobile,career_changer,0
3549,2025-11-01,paid_ads,desktop,career_changer,0
3550,2025-11-01,partner_referral,desktop,student,0
3551,2025-09-01,corporate,desktop,student,0
3552,2025-09-01,organic,desktop,student,1
3553,2025-09-01,partner_referral,mobile,professional_upskill,0
3554,2025-09-01,paid_ads,desktop,professional_upskill,0
3555,2025-09-01,organic,desktop,career_changer,0
3556,2025-09-01,partner_referral,desktop,professional_upskill,1
3557,2025-10-01,organic,mobile,professional_upskill,0
3558,2025-09-01,paid_ads,mobile,student,0
3559,2025-11-01,organic,desktop,student,1
3560,2025-10-01,paid_ads,desktop,professional_upskill,1
3561,2025-11-01,paid_ads,desktop,career_changer,0
3562,2025-09-01,corporate,tablet,professional_upskill,1
3563,2025-09-01,organic,desktop,professional_upskill,0
3564,2025-11-01,paid_ads,desktop,career_changer,1
3565,2025-11-01,paid_ads,desktop,student,0
3566,2025-11-01,corporate,mobile,student,0
3567,2025-12-01,partner_referral,desktop,student,1
3568,2025-12-01,partner_referral,desktop,student,0
3569,2025-12-01,corporate,desktop,career_changer,0
3570,2025-12-01,social_media,mobile,student,0
3571,2025-10-01,paid_ads,mobile,student,0
3572,2025-09-01,paid_ads,mobile,career_changer,0
3573,2025-11-01,corporate,desktop,student,1
3574,2025-09-01,social_media,desktop,career_changer,1
3575,2025-11-01,social_media,tablet,career_changer,0
3576,2025-09-01,paid_ads,desktop,career_changer,0
3577,2025-10-01,organic,mobile,professional_upskill,1
3578,2025-12-01,paid_ads,mobile,student,0
3579,2025-09-01,corporate,desktop,student,1
3580,2025-11-01,paid_ads,desktop,professional_upskill,1
3581,2025-09-01,paid_ads,mobile,career_changer,0
3582,2025-10-01,corporate,mobile,professional_upskill,1
3583,2025-10-01,paid_ads,desktop,student,0
3584,2025-09-01,social_media,desktop,professional_upskill,1
3585,2025-12-01,paid_ads,desktop,professional_upskill,0
3586,2025-11-01,paid_ads,desktop,career_changer,1
3587,2025-10-01,paid_ads,desktop,student,0
3588,2025-10-01,corporate,desktop,professional_upskill,1
3589,2025-09-01,organic,tablet,professional_upskill,1
3590,2025-10-01,organic,mobile,professional_upskill,0
3591,2025-10-01,social_media,mobile,student,1
3592,2025-11-01,organic,desktop,professional_upskill,0
3593,2025-12-01,partner_referral,desktop,student,0
3594,2025-11-01,partner_referral,tablet,student,0
3595,2025-12-01,paid_ads,desktop,career_changer,0
3596,2025-11-01,partner_referral,desktop,student,0
3597,2025-09-01,organic,desktop,professional_upskill,1
3598,2025-10-01,partner_referral,mobile,career_changer,0
3599,2025-12-01,paid_ads,mobile,student,1
3600,2025-09-01,partner_referral,desktop,professional_upskill,0
3601,2025-10-01,organic,mobile,professional_upskill,0
3602,2025-10-01,partner_referral,desktop,student,1
3603,2025-10-01,organic,desktop,career_changer,1
3604,2025-11-01,organic,mobile,student,1
3605,2025-09-01,organic,mobile,career_changer,0
3606,2025-09-01,organic,desktop,student,0
3607,2025-10-01,corporate,desktop,career_changer,0
3608,2025-12-01,organic,mobile,student,1
3609,2025-09-01,social_media,mobile,professional_upskill,1
3610,2025-11-01,social_media,mobile,career_changer,0
3611,2025-12-01,partner_referral,desktop,career_changer,1
3612,2025-12-01,organic,tablet,career_changer,0
3613,2025-12-01,paid_ads,tablet,career_changer,0
3614,2025-12-01,corporate,desktop,career_changer,0
3615,2025-09-01,paid_ads,mobile,career_changer,0
3616,2025-10-01,organic,desktop,career_changer,0
3617,2025-12-01,partner_referral,desktop,student,1
3618,2025-11-01,corporate,desktop,student,0
3619,2025-11-01,corporate,desktop,career_changer,0
3620,2025-10-01,organic,desktop,professional_upskill,0
3621,2025-09-01,partner_referral,mobile,student,1
3622,2025-10-01,organic,desktop,student,1
3623,2025-12-01,organic,desktop,student,0
3624,2025-09-01,social_media,mobile,professional_upskill,1
3625,2025-09-01,organic,desktop,professional_upskill,1
3626,2025-12-01,organic,desktop,career_changer,0
3627,2025-11-01,organic,desktop,professional_upskill,1
3628,2025-12-01,social_media,desktop,career_changer,0
3629,2025-10-01,corporate,mobile,professional_upskill,1
3630,2025-12-01,partner_referral,mobile,student,0
3631,2025-11-01,corporate,desktop,student,0
3632,2025-12-01,organic,mobile,career_changer,1
